,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,M.P.t.,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
1,M.P.t.,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
2,Bazargate,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
3,Bazargate,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
4,Mumbai.,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
5,Mumbai.,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
6,Stock Exchange,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
7,Stock Exchange,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
8,Tajmahal,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
9,Tajmahal,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
10,Town Hall,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
11,Town Hall,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
12,Shroff Mahajan,18.975,72.8258,Celejor,18.97584443166727,72.8236785218938,Bakery
13,Shroff Mahajan,18.975,72.8258,cafe coffee day,18.976988366293984,72.82405095322007,Coffee Shop
14,Shroff Mahajan,18.975,72.8258,YMCA Ground,18.97200613365458,72.82401149294802,Soccer Field
15,Shroff Mahajan,18.975,72.8258,YMCA,18.972186620086145,72.82349073755792,Athletics & Sports
16,S. c. court,18.975,72.8258,Celejor,18.97584443166727,72.8236785218938,Bakery
17,S. c. court,18.975,72.8258,cafe coffee day,18.976988366293984,72.82405095322007,Coffee Shop
18,S. c. court,18.975,72.8258,YMCA Ground,18.97200613365458,72.82401149294802,Soccer Field
19,S. c. court,18.975,72.8258,YMCA,18.972186620086145,72.82349073755792,Athletics & Sports
20,Ramwadi,18.975,72.8258,Celejor,18.97584443166727,72.8236785218938,Bakery
21,Ramwadi,18.975,72.8258,cafe coffee day,18.976988366293984,72.82405095322007,Coffee Shop
22,Ramwadi,18.975,72.8258,YMCA Ground,18.97200613365458,72.82401149294802,Soccer Field
23,Ramwadi,18.975,72.8258,YMCA,18.972186620086145,72.82349073755792,Athletics & Sports
24,Thakurdwar,18.975,72.8258,Celejor,18.97584443166727,72.8236785218938,Bakery
25,Thakurdwar,18.975,72.8258,cafe coffee day,18.976988366293984,72.82405095322007,Coffee Shop
26,Thakurdwar,18.975,72.8258,YMCA Ground,18.97200613365458,72.82401149294802,Soccer Field
27,Thakurdwar,18.975,72.8258,YMCA,18.972186620086145,72.82349073755792,Athletics & Sports
28,Kalbadevi,18.975,72.8258,Celejor,18.97584443166727,72.8236785218938,Bakery
29,Kalbadevi,18.975,72.8258,cafe coffee day,18.976988366293984,72.82405095322007,Coffee Shop
30,Kalbadevi,18.975,72.8258,YMCA Ground,18.97200613365458,72.82401149294802,Soccer Field
31,Kalbadevi,18.975,72.8258,YMCA,18.972186620086145,72.82349073755792,Athletics & Sports
32,Mandvi,18.95,72.8333,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
33,Mandvi,18.95,72.8333,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
34,Mandvi,18.95,72.8333,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
35,Mandvi,18.95,72.8333,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
36,Mandvi,18.95,72.8333,Crawford Market,18.946761002522727,72.83122518841544,Market
37,Mandvi,18.95,72.8333,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
38,Mandvi,18.95,72.8333,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
39,Mandvi,18.95,72.8333,"Badshah - Falooda, Ice Cream, Syrups",18.947303120733206,72.83347019211607,Ice Cream Shop
40,Mandvi,18.95,72.8333,Sadanand Hotel,18.947969997648123,72.83409430977179,Indian Restaurant
41,Mandvi,18.95,72.8333,Surti Hotel,18.952567249812088,72.82990537116653,Food
42,Mandvi,18.95,72.8333,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
43,Mandvi,18.95,72.8333,Manish Market,18.9477042877802,72.83540724656824,Electronics Store
44,Mandvi,18.95,72.8333,Subway,18.94771135598101,72.83386249089212,American Restaurant
45,Mandvi,18.95,72.8333,Hotel B Bhagat Tarachand,18.95382088947114,72.83120674716521,Indian Restaurant
46,Mandvi,18.95,72.8333,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
47,Mandvi,18.95,72.8333,Deepam,18.947163,72.832546,Furniture / Home Store
48,Mandvi,18.95,72.8333,Peekay Wines,18.94600987062283,72.83395323573333,Wine Shop
49,B P t colony,18.95,72.8333,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
50,B P t colony,18.95,72.8333,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
51,B P t colony,18.95,72.8333,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
52,B P t colony,18.95,72.8333,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
53,B P t colony,18.95,72.8333,Crawford Market,18.946761002522727,72.83122518841544,Market
54,B P t colony,18.95,72.8333,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
55,B P t colony,18.95,72.8333,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
56,B P t colony,18.95,72.8333,"Badshah - Falooda, Ice Cream, Syrups",18.947303120733206,72.83347019211607,Ice Cream Shop
57,B P t colony,18.95,72.8333,Sadanand Hotel,18.947969997648123,72.83409430977179,Indian Restaurant
58,B P t colony,18.95,72.8333,Surti Hotel,18.952567249812088,72.82990537116653,Food
59,B P t colony,18.95,72.8333,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
60,B P t colony,18.95,72.8333,Manish Market,18.9477042877802,72.83540724656824,Electronics Store
61,B P t colony,18.95,72.8333,Subway,18.94771135598101,72.83386249089212,American Restaurant
62,B P t colony,18.95,72.8333,Hotel B Bhagat Tarachand,18.95382088947114,72.83120674716521,Indian Restaurant
63,B P t colony,18.95,72.8333,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
64,B P t colony,18.95,72.8333,Deepam,18.947163,72.832546,Furniture / Home Store
65,B P t colony,18.95,72.8333,Peekay Wines,18.94600987062283,72.83395323573333,Wine Shop
66,B.P.lane,18.95,72.8333,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
67,B.P.lane,18.95,72.8333,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
68,B.P.lane,18.95,72.8333,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
69,B.P.lane,18.95,72.8333,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
70,B.P.lane,18.95,72.8333,Crawford Market,18.946761002522727,72.83122518841544,Market
71,B.P.lane,18.95,72.8333,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
72,B.P.lane,18.95,72.8333,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
73,B.P.lane,18.95,72.8333,"Badshah - Falooda, Ice Cream, Syrups",18.947303120733206,72.83347019211607,Ice Cream Shop
74,B.P.lane,18.95,72.8333,Sadanand Hotel,18.947969997648123,72.83409430977179,Indian Restaurant
75,B.P.lane,18.95,72.8333,Surti Hotel,18.952567249812088,72.82990537116653,Food
76,B.P.lane,18.95,72.8333,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
77,B.P.lane,18.95,72.8333,Manish Market,18.9477042877802,72.83540724656824,Electronics Store
78,B.P.lane,18.95,72.8333,Subway,18.94771135598101,72.83386249089212,American Restaurant
79,B.P.lane,18.95,72.8333,Hotel B Bhagat Tarachand,18.95382088947114,72.83120674716521,Indian Restaurant
80,B.P.lane,18.95,72.8333,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
81,B.P.lane,18.95,72.8333,Deepam,18.947163,72.832546,Furniture / Home Store
82,B.P.lane,18.95,72.8333,Peekay Wines,18.94600987062283,72.83395323573333,Wine Shop
83,Parel Rly work shop,18.95,72.8333,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
84,Parel Rly work shop,18.95,72.8333,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
85,Parel Rly work shop,18.95,72.8333,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
86,Parel Rly work shop,18.95,72.8333,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
87,Parel Rly work shop,18.95,72.8333,Crawford Market,18.946761002522727,72.83122518841544,Market
88,Parel Rly work shop,18.95,72.8333,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
89,Parel Rly work shop,18.95,72.8333,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
90,Parel Rly work shop,18.95,72.8333,"Badshah - Falooda, Ice Cream, Syrups",18.947303120733206,72.83347019211607,Ice Cream Shop
91,Parel Rly work shop,18.95,72.8333,Sadanand Hotel,18.947969997648123,72.83409430977179,Indian Restaurant
92,Parel Rly work shop,18.95,72.8333,Surti Hotel,18.952567249812088,72.82990537116653,Food
93,Parel Rly work shop,18.95,72.8333,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
94,Parel Rly work shop,18.95,72.8333,Manish Market,18.9477042877802,72.83540724656824,Electronics Store
95,Parel Rly work shop,18.95,72.8333,Subway,18.94771135598101,72.83386249089212,American Restaurant
96,Parel Rly work shop,18.95,72.8333,Hotel B Bhagat Tarachand,18.95382088947114,72.83120674716521,Indian Restaurant
97,Parel Rly work shop,18.95,72.8333,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
98,Parel Rly work shop,18.95,72.8333,Deepam,18.947163,72.832546,Furniture / Home Store
99,Parel Rly work shop,18.95,72.8333,Peekay Wines,18.94600987062283,72.83395323573333,Wine Shop
100,Noor Baug,18.95,72.8333,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
101,Noor Baug,18.95,72.8333,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
102,Noor Baug,18.95,72.8333,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
103,Noor Baug,18.95,72.8333,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
104,Noor Baug,18.95,72.8333,Crawford Market,18.946761002522727,72.83122518841544,Market
105,Noor Baug,18.95,72.8333,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
106,Noor Baug,18.95,72.8333,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
107,Noor Baug,18.95,72.8333,"Badshah - Falooda, Ice Cream, Syrups",18.947303120733206,72.83347019211607,Ice Cream Shop
108,Noor Baug,18.95,72.8333,Sadanand Hotel,18.947969997648123,72.83409430977179,Indian Restaurant
109,Noor Baug,18.95,72.8333,Surti Hotel,18.952567249812088,72.82990537116653,Food
110,Noor Baug,18.95,72.8333,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
111,Noor Baug,18.95,72.8333,Manish Market,18.9477042877802,72.83540724656824,Electronics Store
112,Noor Baug,18.95,72.8333,Subway,18.94771135598101,72.83386249089212,American Restaurant
113,Noor Baug,18.95,72.8333,Hotel B Bhagat Tarachand,18.95382088947114,72.83120674716521,Indian Restaurant
114,Noor Baug,18.95,72.8333,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
115,Noor Baug,18.95,72.8333,Deepam,18.947163,72.832546,Furniture / Home Store
116,Noor Baug,18.95,72.8333,Peekay Wines,18.94600987062283,72.83395323573333,Wine Shop
117,Masjid,18.95,72.8333,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
118,Masjid,18.95,72.8333,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
119,Masjid,18.95,72.8333,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
120,Masjid,18.95,72.8333,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
121,Masjid,18.95,72.8333,Crawford Market,18.946761002522727,72.83122518841544,Market
122,Masjid,18.95,72.8333,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
123,Masjid,18.95,72.8333,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
124,Masjid,18.95,72.8333,"Badshah - Falooda, Ice Cream, Syrups",18.947303120733206,72.83347019211607,Ice Cream Shop
125,Masjid,18.95,72.8333,Sadanand Hotel,18.947969997648123,72.83409430977179,Indian Restaurant
126,Masjid,18.95,72.8333,Surti Hotel,18.952567249812088,72.82990537116653,Food
127,Masjid,18.95,72.8333,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
128,Masjid,18.95,72.8333,Manish Market,18.9477042877802,72.83540724656824,Electronics Store
129,Masjid,18.95,72.8333,Subway,18.94771135598101,72.83386249089212,American Restaurant
130,Masjid,18.95,72.8333,Hotel B Bhagat Tarachand,18.95382088947114,72.83120674716521,Indian Restaurant
131,Masjid,18.95,72.8333,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
132,Masjid,18.95,72.8333,Deepam,18.947163,72.832546,Furniture / Home Store
133,Masjid,18.95,72.8333,Peekay Wines,18.94600987062283,72.83395323573333,Wine Shop
134,Null Bazar,18.95,72.8333,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
135,Null Bazar,18.95,72.8333,Gulshan-E-Iran,18.948117926668065,72.83542708588257,Middle Eastern Restaurant
136,Null Bazar,18.95,72.8333,Jaffar Bhai Delhi Darbar,18.94999996442343,72.8346246415165,Indian Restaurant
137,Null Bazar,18.95,72.8333,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
138,Null Bazar,18.95,72.8333,Crawford Market,18.946761002522727,72.83122518841544,Market
139,Null Bazar,18.95,72.8333,Patel Restaurant,18.949797549178328,72.83465488970278,Restaurant
140,Null Bazar,18.95,72.8333,Badshah,18.947243551536065,72.833455829912,Fast Food Restaurant
141,Null Bazar,18.95,72.8333,"Badshah - Falooda, Ice Cream, Syrups",18.947303120733206,72.83347019211607,Ice Cream Shop
142,Null Bazar,18.95,72.8333,Sadanand Hotel,18.947969997648123,72.83409430977179,Indian Restaurant
143,Null Bazar,18.95,72.8333,Surti Hotel,18.952567249812088,72.82990537116653,Food
144,Null Bazar,18.95,72.8333,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
145,Null Bazar,18.95,72.8333,Manish Market,18.9477042877802,72.83540724656824,Electronics Store
146,Null Bazar,18.95,72.8333,Subway,18.94771135598101,72.83386249089212,American Restaurant
147,Null Bazar,18.95,72.8333,Hotel B Bhagat Tarachand,18.95382088947114,72.83120674716521,Indian Restaurant
148,Null Bazar,18.95,72.8333,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
149,Null Bazar,18.95,72.8333,Deepam,18.947163,72.832546,Furniture / Home Store
150,Null Bazar,18.95,72.8333,Peekay Wines,18.94600987062283,72.83395323573333,Wine Shop
151,Opera House,18.95,72.81669999999998,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
152,Opera House,18.95,72.81669999999998,Bachelors Juice House,18.950088213831524,72.81918525695801,Juice Bar
153,Opera House,18.95,72.81669999999998,Bachelorr's Ice Creams,18.954112687615716,72.81539588202173,Ice Cream Shop
154,Opera House,18.95,72.81669999999998,Mafatlal Hindu Bath & Boating Club,18.953616,72.815366,Harbor / Marina
155,Opera House,18.95,72.81669999999998,Gola's,18.949306841562212,72.81945304261365,Food Truck
156,Opera House,18.95,72.81669999999998,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
157,Opera House,18.95,72.81669999999998,Domino's Pizza,18.953,72.817,Pizza Place
158,Opera House,18.95,72.81669999999998,Charni Road Railway Station,18.95240045270882,72.81782582837181,Train Station
159,Opera House,18.95,72.81669999999998,Say Cheese,18.95423508702571,72.81819872937999,Fast Food Restaurant
160,Opera House,18.95,72.81669999999998,Golden Star Thali,18.952892141007037,72.81754087807279,Indian Restaurant
161,Opera House,18.95,72.81669999999998,Cafe Coffee Day,18.95403097099501,72.81639479413897,Café
162,Opera House,18.95,72.81669999999998,Thacker's,18.954042099856974,72.81487053191732,Indian Restaurant
163,Opera House,18.95,72.81669999999998,Taraporewala Aquarium,18.94914264947021,72.81971486728122,Aquarium
164,Opera House,18.95,72.81669999999998,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
165,Opera House,18.95,72.81669999999998,Foodhall,18.950712573540788,72.8190260441791,Grocery Store
166,Opera House,18.95,72.81669999999998,Mafatlal Gym,18.952364017288584,72.81602481473548,Gym
167,Opera House,18.95,72.81669999999998,Ne'thing For Chocolate,18.952414283720938,72.81791238259335,Bakery
168,Opera House,18.95,72.81669999999998,Saifee Hospital Gym,18.952485,72.81841,Gym / Fitness Center
169,Charni Road,18.95,72.81669999999998,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
170,Charni Road,18.95,72.81669999999998,Bachelors Juice House,18.950088213831524,72.81918525695801,Juice Bar
171,Charni Road,18.95,72.81669999999998,Bachelorr's Ice Creams,18.954112687615716,72.81539588202173,Ice Cream Shop
172,Charni Road,18.95,72.81669999999998,Mafatlal Hindu Bath & Boating Club,18.953616,72.815366,Harbor / Marina
173,Charni Road,18.95,72.81669999999998,Gola's,18.949306841562212,72.81945304261365,Food Truck
174,Charni Road,18.95,72.81669999999998,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
175,Charni Road,18.95,72.81669999999998,Domino's Pizza,18.953,72.817,Pizza Place
176,Charni Road,18.95,72.81669999999998,Charni Road Railway Station,18.95240045270882,72.81782582837181,Train Station
177,Charni Road,18.95,72.81669999999998,Say Cheese,18.95423508702571,72.81819872937999,Fast Food Restaurant
178,Charni Road,18.95,72.81669999999998,Golden Star Thali,18.952892141007037,72.81754087807279,Indian Restaurant
179,Charni Road,18.95,72.81669999999998,Cafe Coffee Day,18.95403097099501,72.81639479413897,Café
180,Charni Road,18.95,72.81669999999998,Thacker's,18.954042099856974,72.81487053191732,Indian Restaurant
181,Charni Road,18.95,72.81669999999998,Taraporewala Aquarium,18.94914264947021,72.81971486728122,Aquarium
182,Charni Road,18.95,72.81669999999998,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
183,Charni Road,18.95,72.81669999999998,Foodhall,18.950712573540788,72.8190260441791,Grocery Store
184,Charni Road,18.95,72.81669999999998,Mafatlal Gym,18.952364017288584,72.81602481473548,Gym
185,Charni Road,18.95,72.81669999999998,Ne'thing For Chocolate,18.952414283720938,72.81791238259335,Bakery
186,Charni Road,18.95,72.81669999999998,Saifee Hospital Gym,18.952485,72.81841,Gym / Fitness Center
187,Chaupati,18.95,72.81669999999998,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
188,Chaupati,18.95,72.81669999999998,Bachelors Juice House,18.950088213831524,72.81918525695801,Juice Bar
189,Chaupati,18.95,72.81669999999998,Bachelorr's Ice Creams,18.954112687615716,72.81539588202173,Ice Cream Shop
190,Chaupati,18.95,72.81669999999998,Mafatlal Hindu Bath & Boating Club,18.953616,72.815366,Harbor / Marina
191,Chaupati,18.95,72.81669999999998,Gola's,18.949306841562212,72.81945304261365,Food Truck
192,Chaupati,18.95,72.81669999999998,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
193,Chaupati,18.95,72.81669999999998,Domino's Pizza,18.953,72.817,Pizza Place
194,Chaupati,18.95,72.81669999999998,Charni Road Railway Station,18.95240045270882,72.81782582837181,Train Station
195,Chaupati,18.95,72.81669999999998,Say Cheese,18.95423508702571,72.81819872937999,Fast Food Restaurant
196,Chaupati,18.95,72.81669999999998,Golden Star Thali,18.952892141007037,72.81754087807279,Indian Restaurant
197,Chaupati,18.95,72.81669999999998,Cafe Coffee Day,18.95403097099501,72.81639479413897,Café
198,Chaupati,18.95,72.81669999999998,Thacker's,18.954042099856974,72.81487053191732,Indian Restaurant
199,Chaupati,18.95,72.81669999999998,Taraporewala Aquarium,18.94914264947021,72.81971486728122,Aquarium
200,Chaupati,18.95,72.81669999999998,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
201,Chaupati,18.95,72.81669999999998,Foodhall,18.950712573540788,72.8190260441791,Grocery Store
202,Chaupati,18.95,72.81669999999998,Mafatlal Gym,18.952364017288584,72.81602481473548,Gym
203,Chaupati,18.95,72.81669999999998,Ne'thing For Chocolate,18.952414283720938,72.81791238259335,Bakery
204,Chaupati,18.95,72.81669999999998,Saifee Hospital Gym,18.952485,72.81841,Gym / Fitness Center
205,Ambewadi,18.95,72.81669999999998,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
206,Ambewadi,18.95,72.81669999999998,Bachelors Juice House,18.950088213831524,72.81918525695801,Juice Bar
207,Ambewadi,18.95,72.81669999999998,Bachelorr's Ice Creams,18.954112687615716,72.81539588202173,Ice Cream Shop
208,Ambewadi,18.95,72.81669999999998,Mafatlal Hindu Bath & Boating Club,18.953616,72.815366,Harbor / Marina
209,Ambewadi,18.95,72.81669999999998,Gola's,18.949306841562212,72.81945304261365,Food Truck
210,Ambewadi,18.95,72.81669999999998,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
211,Ambewadi,18.95,72.81669999999998,Domino's Pizza,18.953,72.817,Pizza Place
212,Ambewadi,18.95,72.81669999999998,Charni Road Railway Station,18.95240045270882,72.81782582837181,Train Station
213,Ambewadi,18.95,72.81669999999998,Say Cheese,18.95423508702571,72.81819872937999,Fast Food Restaurant
214,Ambewadi,18.95,72.81669999999998,Golden Star Thali,18.952892141007037,72.81754087807279,Indian Restaurant
215,Ambewadi,18.95,72.81669999999998,Cafe Coffee Day,18.95403097099501,72.81639479413897,Café
216,Ambewadi,18.95,72.81669999999998,Thacker's,18.954042099856974,72.81487053191732,Indian Restaurant
217,Ambewadi,18.95,72.81669999999998,Taraporewala Aquarium,18.94914264947021,72.81971486728122,Aquarium
218,Ambewadi,18.95,72.81669999999998,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
219,Ambewadi,18.95,72.81669999999998,Foodhall,18.950712573540788,72.8190260441791,Grocery Store
220,Ambewadi,18.95,72.81669999999998,Mafatlal Gym,18.952364017288584,72.81602481473548,Gym
221,Ambewadi,18.95,72.81669999999998,Ne'thing For Chocolate,18.952414283720938,72.81791238259335,Bakery
222,Ambewadi,18.95,72.81669999999998,Saifee Hospital Gym,18.952485,72.81841,Gym / Fitness Center
223,Girgaon,18.95,72.81669999999998,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
224,Girgaon,18.95,72.81669999999998,Bachelors Juice House,18.950088213831524,72.81918525695801,Juice Bar
225,Girgaon,18.95,72.81669999999998,Bachelorr's Ice Creams,18.954112687615716,72.81539588202173,Ice Cream Shop
226,Girgaon,18.95,72.81669999999998,Mafatlal Hindu Bath & Boating Club,18.953616,72.815366,Harbor / Marina
227,Girgaon,18.95,72.81669999999998,Gola's,18.949306841562212,72.81945304261365,Food Truck
228,Girgaon,18.95,72.81669999999998,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
229,Girgaon,18.95,72.81669999999998,Domino's Pizza,18.953,72.817,Pizza Place
230,Girgaon,18.95,72.81669999999998,Charni Road Railway Station,18.95240045270882,72.81782582837181,Train Station
231,Girgaon,18.95,72.81669999999998,Say Cheese,18.95423508702571,72.81819872937999,Fast Food Restaurant
232,Girgaon,18.95,72.81669999999998,Golden Star Thali,18.952892141007037,72.81754087807279,Indian Restaurant
233,Girgaon,18.95,72.81669999999998,Cafe Coffee Day,18.95403097099501,72.81639479413897,Café
234,Girgaon,18.95,72.81669999999998,Thacker's,18.954042099856974,72.81487053191732,Indian Restaurant
235,Girgaon,18.95,72.81669999999998,Taraporewala Aquarium,18.94914264947021,72.81971486728122,Aquarium
236,Girgaon,18.95,72.81669999999998,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
237,Girgaon,18.95,72.81669999999998,Foodhall,18.950712573540788,72.8190260441791,Grocery Store
238,Girgaon,18.95,72.81669999999998,Mafatlal Gym,18.952364017288584,72.81602481473548,Gym
239,Girgaon,18.95,72.81669999999998,Ne'thing For Chocolate,18.952414283720938,72.81791238259335,Bakery
240,Girgaon,18.95,72.81669999999998,Saifee Hospital Gym,18.952485,72.81841,Gym / Fitness Center
241,Madhavbaug,18.95,72.81669999999998,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
242,Madhavbaug,18.95,72.81669999999998,Bachelors Juice House,18.950088213831524,72.81918525695801,Juice Bar
243,Madhavbaug,18.95,72.81669999999998,Bachelorr's Ice Creams,18.954112687615716,72.81539588202173,Ice Cream Shop
244,Madhavbaug,18.95,72.81669999999998,Mafatlal Hindu Bath & Boating Club,18.953616,72.815366,Harbor / Marina
245,Madhavbaug,18.95,72.81669999999998,Gola's,18.949306841562212,72.81945304261365,Food Truck
246,Madhavbaug,18.95,72.81669999999998,Catholic Gymkhana,18.94968068708717,72.82033307360804,Gastropub
247,Madhavbaug,18.95,72.81669999999998,Domino's Pizza,18.953,72.817,Pizza Place
248,Madhavbaug,18.95,72.81669999999998,Charni Road Railway Station,18.95240045270882,72.81782582837181,Train Station
249,Madhavbaug,18.95,72.81669999999998,Say Cheese,18.95423508702571,72.81819872937999,Fast Food Restaurant
250,Madhavbaug,18.95,72.81669999999998,Golden Star Thali,18.952892141007037,72.81754087807279,Indian Restaurant
251,Madhavbaug,18.95,72.81669999999998,Cafe Coffee Day,18.95403097099501,72.81639479413897,Café
252,Madhavbaug,18.95,72.81669999999998,Thacker's,18.954042099856974,72.81487053191732,Indian Restaurant
253,Madhavbaug,18.95,72.81669999999998,Taraporewala Aquarium,18.94914264947021,72.81971486728122,Aquarium
254,Madhavbaug,18.95,72.81669999999998,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
255,Madhavbaug,18.95,72.81669999999998,Foodhall,18.950712573540788,72.8190260441791,Grocery Store
256,Madhavbaug,18.95,72.81669999999998,Mafatlal Gym,18.952364017288584,72.81602481473548,Gym
257,Madhavbaug,18.95,72.81669999999998,Ne'thing For Chocolate,18.952414283720938,72.81791238259335,Bakery
258,Madhavbaug,18.95,72.81669999999998,Saifee Hospital Gym,18.952485,72.81841,Gym / Fitness Center
259,Holiday Camp,18.9069,72.8106,"Udipi Restaurant, Matunga",18.908145904541016,72.81120300292969,Indian Restaurant
260,Holiday Camp,18.9069,72.8106,Sagar Matha,18.90799138796207,72.80897405510181,Garden
261,Holiday Camp,18.9069,72.8106,Axis Bank ATM,18.904397964477,72.810195922852,ATM
262,Holiday Camp,18.9069,72.8106,COLABA SOCIAL,18.907621383666992,72.81390380859375,Restaurant
263,Holiday Camp,18.9069,72.8106,CRUMB ilicious,18.9037004,72.81314320000001,Café
264,Colaba,18.9069,72.8106,"Udipi Restaurant, Matunga",18.908145904541016,72.81120300292969,Indian Restaurant
265,Colaba,18.9069,72.8106,Sagar Matha,18.90799138796207,72.80897405510181,Garden
